wavelength [nm],absorbance
555.28053, 0.47959594
555.29553, 0.48493748
555.31053, 0.48912977
555.32553, 0.49214477
555.34053, 0.49396350
555.35554, 0.49457629
555.37054, 0.49398298
555.38554, 0.49219298
555.40054, 0.48922521
555.41554, 0.48510794
555.43054, 0.47987850
555.44554, 0.47358292
555.46055, 0.46627537
555.47555, 0.45801766
555.49055, 0.44887852
555.50555, 0.43893286
555.52055, 0.42826099
555.53555, 0.41694774
555.55056, 0.40508160
555.56556, 0.39275375
555.58056, 0.38005720
555.59556, 0.36708581
555.61056, 0.35393340
555.62556, 0.34069286
555.64056, 0.32745530
555.65557, 0.31430922
555.67057, 0.30133977
555.68557, 0.28862807
555.70057, 0.27625051
555.71557, 0.26427829
555.73057, 0.25277683
555.74557, 0.24180543
555.76058, 0.23141688
555.77558, 0.22165723
555.79058, 0.21256557
555.80558, 0.20417396
555.82058, 0.19650732
555.83558, 0.18958350
555.85059, 0.18341333
555.86559, 0.17800075
555.88059, 0.17334304
555.89559, 0.16943104
555.91059, 0.16624939
555.92559, 0.16377695
555.94059, 0.16198707
555.95560, 0.16084802
555.97060, 0.16032342
555.98560, 0.16037268
556.00060, 0.16095143
556.01560, 0.16201204
556.03060, 0.16350410
556.04560, 0.16537493
556.06061, 0.16757005
556.07561, 0.17003377
556.09061, 0.17270961
556.10561, 0.17554089
556.12061, 0.17847116
556.13561, 0.18144476
556.15062, 0.18440724
556.16562, 0.18730582
556.18062, 0.19008989
556.19562, 0.19271134
556.21062, 0.19512499
556.22562, 0.19728892
556.24062, 0.19916479
556.25563, 0.20071811
556.27063, 0.20191849
556.28563, 0.20273980
556.30063, 0.20316034
556.31563, 0.20316289
556.33063, 0.20273483
556.34563, 0.20186806
556.36064, 0.20055900
556.37564, 0.19880848
556.39064, 0.19662158
556.40564, 0.19400746
556.42064, 0.19097914
556.43564, 0.18755319
556.45065, 0.18374952
556.46565, 0.17959094
556.48065, 0.17510292
556.49565, 0.17031317
556.51065, 0.16525124
556.52565, 0.15994819
556.54065, 0.15443616
556.55566, 0.14874800
556.57066, 0.14291688
556.58566, 0.13697594
556.60066, 0.13095794
556.61566, 0.12489493
556.63066, 0.11881797
556.64566, 0.11275682
556.66067, 0.10673974
556.67567, 0.10079326
556.69067, 0.09494201
556.70567, 0.08920859
556.72067, 0.08361343
556.73567, 0.07817477
556.75068, 0.07290855
556.76568, 0.06782848
556.78068, 0.06294598
556.79568, 0.05827030
556.81068, 0.05380853
556.82568, 0.04956571
556.84068, 0.04554495
556.85569, 0.04174756
556.87069, 0.03817315
556.88569, 0.03481983
556.90069, 0.03168432
556.91569, 0.02876215
556.93069, 0.02604776
556.94569, 0.02353473
556.96070, 0.02121589
556.97570, 0.01908350
556.99070, 0.01712938
557.00570, 0.01534507
557.02070, 0.01372193
557.03570, 0.01225131
557.05071, 0.01092465
557.06571, 0.00973357
557.08071, 0.00866998
557.09571, 0.00772620
557.11071, 0.00689499
557.12571, 0.00616967
557.14071, 0.00554418
557.15572, 0.00501310
557.17072, 0.00457176
557.18572, 0.00421628
557.20072, 0.00394359
557.21572, 0.00375148
557.23072, 0.00363867
557.24572, 0.00360482
557.26073, 0.00365055
557.27573, 0.00377750
557.29073, 0.00398836
557.30573, 0.00428687
557.32073, 0.00467786
557.33573, 0.00516729
557.35074, 0.00576222
557.36574, 0.00647085
557.38074, 0.00730252
557.39574, 0.00826774
557.41074, 0.00937810
557.42574, 0.01064633
557.44074, 0.01208622
557.45575, 0.01371261
557.47075, 0.01554128
557.48575, 0.01758892
557.50075, 0.01987303
557.51575, 0.02241178
557.53075, 0.02522390
557.54575, 0.02832853
557.56076, 0.03174502
557.57576, 0.03549276
557.59076, 0.03959093
557.60576, 0.04405830
557.62076, 0.04891292
557.63576, 0.05417190
557.65077, 0.05985104
557.66577, 0.06596457
557.68077, 0.07252483
557.69577, 0.07954189
557.71077, 0.08702328
557.72577, 0.09497362
557.74077, 0.10339431
557.75578, 0.11228321
557.77078, 0.12163437
557.78578, 0.13143773
557.80078, 0.14167891
557.81578, 0.15233901
557.83078, 0.16339445
557.84578, 0.17481686
557.86079, 0.18657304
557.87579, 0.19862496
557.89079, 0.21092987
557.90579, 0.22344037
557.92079, 0.23610468
557.93579, 0.24886691
557.95080, 0.26166738
557.96580, 0.27444309
557.98080, 0.28712815
557.99580, 0.29965437
558.01080, 0.31195185
558.02580, 0.32394965
558.04080, 0.33557645
558.05581, 0.34676134
558.07081, 0.35743454
558.08581, 0.36752818
558.10081, 0.37697709
558.11581, 0.38571956
558.13081, 0.39369808
558.14581, 0.40086006
558.16082, 0.40715850
558.17582, 0.41255261
558.19082, 0.41700838
558.20582, 0.42049903
558.22082, 0.42300539
558.23582, 0.42451627
558.25083, 0.42502862
558.26583, 0.42454765
558.28083, 0.42308685
558.29583, 0.42066788
558.31083, 0.41732041
558.32583, 0.41308181
558.34083, 0.40799674
558.35584, 0.40211672
558.37084, 0.39549953
558.38584, 0.38820861
558.40084, 0.38031236
558.41584, 0.37188337
558.43084, 0.36299766
558.44584, 0.35373381
558.46085, 0.34417217
558.47585, 0.33439396
558.49085, 0.32448044
558.50585, 0.31451206
558.52085, 0.30456765
558.53585, 0.29472364
558.55086, 0.28505331
558.56586, 0.27562610
558.58086, 0.26650697
558.59586, 0.25775585
558.61086, 0.24942713
558.62586, 0.24156921
558.64086, 0.23422417
558.65587, 0.22742747
558.67087, 0.22120777
558.68587, 0.21558679
558.70087, 0.21057926
558.71587, 0.20619296
558.73087, 0.20242882
558.74587, 0.19928106
558.76088, 0.19673748
558.77588, 0.19477969
558.79088, 0.19338350
558.80588, 0.19251931
558.82088, 0.19215257
558.83588, 0.19224426
558.85089, 0.19275142
558.86589, 0.19362767
558.88089, 0.19482386
558.89589, 0.19628858
558.91089, 0.19796882
558.92589, 0.19981053
558.94089, 0.20175926
558.95590, 0.20376075
558.97090, 0.20576148
558.98590, 0.20770926
559.00090, 0.20955374
559.01590, 0.21124693
559.03090, 0.21274364
559.04590, 0.21400193
559.06091, 0.21498346
559.07591, 0.21565383
559.09091, 0.21598284
559.10591, 0.21594473
559.12091, 0.21551832
559.13591, 0.21468714
559.15092, 0.21343944
559.16592, 0.21176823
559.18092, 0.20967117
559.19592, 0.20715048
559.21092, 0.20421273
559.22592, 0.20086868
559.24092, 0.19713299
559.25593, 0.19302390
559.27093, 0.18856293
559.28593, 0.18377451
559.30093, 0.17868560
559.31593, 0.17332529
559.33093, 0.16772437
559.34593, 0.16191497
559.36094, 0.15593009
559.37594, 0.14980325
559.39094, 0.14356806
559.40594, 0.13725789
559.42094, 0.13090546
559.43594, 0.12454259
559.45095, 0.11819984
559.46595, 0.11190631
559.48095, 0.10568936
559.49595, 0.09957443
559.51095, 0.09358491
559.52595, 0.08774199
559.54095, 0.08206458
559.55596, 0.07656927
559.57096, 0.07127030
559.58596, 0.06617957
559.60096, 0.06130668
559.61596, 0.05665903
559.63096, 0.05224185
559.64596, 0.04805833
559.66097, 0.04410978
559.67597, 0.04039571
559.69097, 0.03691402
559.70597, 0.03366114
559.72097, 0.03063219
559.73597, 0.02782113
559.75098, 0.02522095
559.76598, 0.02282381
559.78098, 0.02062116
559.79598, 0.01860395
559.81098, 0.01676274
559.82598, 0.01508781
559.84098, 0.01356930
559.85599, 0.01219732
559.87099, 0.01096206
559.88599, 0.00985384
559.90099, 0.00886324
559.91599, 0.00798114
559.93099, 0.00719877
559.94599, 0.00650778
559.96100, 0.00590029
559.97600, 0.00536890
559.99100, 0.00490672
560.00600, 0.00450743
560.02100, 0.00416525
560.03600, 0.00387497
560.05101, 0.00363199
560.06601, 0.00343229
560.08101, 0.00327245
560.09601, 0.00314966
560.11101, 0.00306173
560.12601, 0.00300709
560.14101, 0.00298479
560.15602, 0.00299455
560.17102, 0.00303671
560.18602, 0.00311227
560.20102, 0.00322294
560.21602, 0.00337108
560.23102, 0.00355980
560.24602, 0.00379290
560.26103, 0.00407495
560.27603, 0.00441129
560.29103, 0.00480804
560.30603, 0.00527211
560.32103, 0.00581124
560.33603, 0.00643402
560.35104, 0.00714985
560.36604, 0.00796899
560.38104, 0.00890253
560.39604, 0.00996238
560.41104, 0.01116126
560.42604, 0.01251267
560.44104, 0.01403081
560.45605, 0.01573057
560.47105, 0.01762741
560.48605, 0.01973729
560.50105, 0.02207658
560.51605, 0.02466190
560.53105, 0.02750999
560.54605, 0.03063756
560.56106, 0.03406110
560.57606, 0.03779667
560.59106, 0.04185969
560.60606, 0.04626473
560.62106, 0.05102522
560.63606, 0.05615322
560.65107, 0.06165918
560.66607, 0.06755159
560.68107, 0.07383679
560.69607, 0.08051862
560.71107, 0.08759824
560.72607, 0.09507377
560.74107, 0.10294016
560.75608, 0.11118886
560.77108, 0.11980775
560.78608, 0.12878085
560.80108, 0.13808833
560.81608, 0.14770631
560.83108, 0.15760693
560.84608, 0.16775827
560.86109, 0.17812450
560.87609, 0.18866599
560.89109, 0.19933944
560.90609, 0.21009822
560.92109, 0.22089260
560.93609, 0.23167013
560.95110, 0.24237609
560.96610, 0.25295394
560.98110, 0.26334582
560.99610, 0.27349317
561.01110, 0.28333725
561.02610, 0.29281986
561.04110, 0.30188389
561.05611, 0.31047406
561.07111, 0.31853753
561.08611, 0.32602456
561.10111, 0.33288915
561.11611, 0.33908964
561.13111, 0.34458928
561.14611, 0.34935673
561.16112, 0.35336651
561.17612, 0.35659941
561.19112, 0.35904280
561.20612, 0.36069086
561.22112, 0.36154474
561.23612, 0.36161262
561.25113, 0.36090968
561.26613, 0.35945798
561.28113, 0.35728626
561.29613, 0.35442964
561.31113, 0.35092921
561.32613, 0.34683161
561.34113, 0.34218846
561.35614, 0.33705578
561.37114, 0.33149332
561.38614, 0.32556384
561.40114, 0.31933238
561.41614, 0.31286548
561.43114, 0.30623040
561.44614, 0.29949430
561.46115, 0.29272350
561.47615, 0.28598264
561.49115, 0.27933399
561.50615, 0.27283673
561.52115, 0.26654629
561.53615, 0.26051372
561.55116, 0.25478520
561.56616, 0.24940150
561.58116, 0.24439766
561.59616, 0.23980262
561.61116, 0.23563898
561.62616, 0.23192290
561.64116, 0.22866396
561.65617, 0.22586525
561.67117, 0.22352343
561.68617, 0.22162892
561.70117, 0.22016616
561.71617, 0.21911393
561.73117, 0.21844578
561.74617, 0.21813042
561.76118, 0.21813232
561.77618, 0.21841216
561.79118, 0.21892752
561.80618, 0.21963343
561.82118, 0.22048302
561.83618, 0.22142821
561.85119, 0.22242030
561.86619, 0.22341066
561.88119, 0.22435134
561.89619, 0.22519567
561.91119, 0.22589886
561.92619, 0.22641851
561.94119, 0.22671507
561.95620, 0.22675237
561.97120, 0.22649792
561.98620, 0.22592325
562.00120, 0.22500420
562.01620, 0.22372111
562.03120, 0.22205893
562.04620, 0.22000731
562.06121, 0.21756058
562.07621, 0.21471771
562.09121, 0.21148218
562.10621, 0.20786181
562.12121, 0.20386852
562.13621, 0.19951807
562.15122, 0.19482973
562.16622, 0.18982595
562.18122, 0.18453194
562.19622, 0.17897534
562.21122, 0.17318575
562.22622, 0.16719430
562.24122, 0.16103329
562.25623, 0.15473569
562.27123, 0.14833481
562.28623, 0.14186383
562.30123, 0.13535548
562.31623, 0.12884171
562.33123, 0.12235330
562.34623, 0.11591964
562.36124, 0.10956848
562.37624, 0.10332567
562.39124, 0.09721502
562.40624, 0.09125815
562.42124, 0.08547438
562.43624, 0.07988071
562.45125, 0.07449169
562.46625, 0.06931953
562.48125, 0.06437406
562.49625, 0.05966280
562.51125, 0.05519107
562.52625, 0.05096206
562.54125, 0.04697695
562.55626, 0.04323510
562.57126, 0.03973412
562.58626, 0.03647009
562.60126, 0.03343768
562.61626, 0.03063034
562.63126, 0.02804047
562.64626, 0.02565954
562.66127, 0.02347831
562.67627, 0.02148694
562.69127, 0.01967515
562.70627, 0.01803236
562.72127, 0.01654780
562.73627, 0.01521065
562.75128, 0.01401015
562.76628, 0.01293565
562.78128, 0.01197676
562.79628, 0.01112336
562.81128, 0.01036573
562.82628, 0.00969452
562.84128, 0.00910088
562.85629, 0.00857643
562.87129, 0.00811331
562.88629, 0.00770420
562.90129, 0.00734234
562.91629, 0.00702150
562.93129, 0.00673603
562.94629, 0.00648080
562.96130, 0.00625124
562.97630, 0.00604331
562.99130, 0.00585348
563.00630, 0.00567871
563.02130, 0.00551645
563.03630, 0.00536463
563.05131, 0.00522161
563.06631, 0.00508618
563.08131, 0.00495756
563.09631, 0.00483536
563.11131, 0.00471957
563.12631, 0.00461058
563.14131, 0.00450912
563.15632, 0.00441630
563.17132, 0.00433358
563.18632, 0.00426278
563.20132, 0.00420609
563.21632, 0.00416603
563.23132, 0.00414555
563.24632, 0.00414792
563.26133, 0.00417687
563.27633, 0.00423649
563.29133, 0.00433133
563.30633, 0.00446639
563.32133, 0.00464713
563.33633, 0.00487951
563.35134, 0.00516999
563.36634, 0.00552558
563.38134, 0.00595382
563.39634, 0.00646282
563.41134, 0.00706124
563.42634, 0.00775835
563.44134, 0.00856397
563.45635, 0.00948848
563.47135, 0.01054281
563.48635, 0.01173841
563.50135, 0.01308721
563.51635, 0.01460154
563.53135, 0.01629412
563.54635, 0.01817794
563.56136, 0.02026615
563.57636, 0.02257203
563.59136, 0.02510877
563.60636, 0.02788939
563.62136, 0.03092657
563.63636, 0.03423250
563.65137, 0.03781865
563.66637, 0.04169563
563.68137, 0.04587297
563.69637, 0.05035889
563.71137, 0.05516012
563.72637, 0.06028166
563.74137, 0.06572656
563.75638, 0.07149572
563.77138, 0.07758771
563.78638, 0.08399854
563.80138, 0.09072151
563.81638, 0.09774707
563.83138, 0.10506268
563.84638, 0.11265272
563.86139, 0.12049844
563.87639, 0.12857792
563.89139, 0.13686613
563.90639, 0.14533492
563.92139, 0.15395323
563.93639, 0.16268713
563.95140, 0.17150014
563.96640, 0.18035340
563.98140, 0.18920599
563.99640, 0.19801529
564.01140, 0.20673738
564.02640, 0.21532740
564.04140, 0.22374008
564.05641, 0.23193018
564.07141, 0.23985302
564.08641, 0.24746500
564.10141, 0.25472409
564.11641, 0.26159042
564.13141, 0.26802676
564.14641, 0.27399899
564.16142, 0.27947664
564.17642, 0.28443327
564.19142, 0.28884685
564.20642, 0.29270017
564.22142, 0.29598104
564.23642, 0.29868256
564.25143, 0.30080322
564.26643, 0.30234703
564.28143, 0.30332346
564.29643, 0.30374739
564.31143, 0.30363894
564.32643, 0.30302323
564.34143, 0.30193006
564.35644, 0.30039354
564.37144, 0.29845166
564.38644, 0.29614572
564.40144, 0.29351984
564.41644, 0.29062032
564.43144, 0.28749500
564.44644, 0.28419262
564.46145, 0.28076213
564.47645, 0.27725204
564.49145, 0.27370971
564.50645, 0.27018073
564.52145, 0.26670828
564.53645, 0.26333256
564.55146, 0.26009027
564.56646, 0.25701409
564.58146, 0.25413228
564.59646, 0.25146838
564.61146, 0.24904087
564.62646, 0.24686301
564.64146, 0.24494276
564.65647, 0.24328269
564.67147, 0.24188011
564.68647, 0.24072711
564.70147, 0.23981089
564.71647, 0.23911392
564.73147, 0.23861440
564.74647, 0.23828661
564.76148, 0.23810141
564.77648, 0.23802673
564.79148, 0.23802814
564.80648, 0.23806941
564.82148, 0.23811312
564.83648, 0.23812127
564.85149, 0.23805585
564.86649, 0.23787944
564.88149, 0.23755580
564.89649, 0.23705040
564.91149, 0.23633089
564.92649, 0.23536759
564.94149, 0.23413389
564.95650, 0.23260661
564.97150, 0.23076624
564.98650, 0.22859723
565.00150, 0.22608812
565.01650, 0.22323164
565.03150, 0.22002473
565.04650, 0.21646854
565.06151, 0.21256828
565.07651, 0.20833314
565.09151, 0.20377602
565.10651, 0.19891331
565.12151, 0.19376459
565.13651, 0.18835230
565.15152, 0.18270137
565.16652, 0.17683886
565.18152, 0.17079353
565.19652, 0.16459547
565.21152, 0.15827564
565.22652, 0.15186554
565.24152, 0.14539674
565.25653, 0.13890058
565.27153, 0.13240774
565.28653, 0.12594796
565.30153, 0.11954974
565.31653, 0.11324005
565.33153, 0.10704410
565.34653, 0.10098516
565.36154, 0.09508439
565.37654, 0.08936073
565.39154, 0.08383078
565.40654, 0.07850881
565.42154, 0.07340665
565.43654, 0.06853382
565.45155, 0.06389747
565.46655, 0.05950253
565.48155, 0.05535175
565.49655, 0.05144585
565.51155, 0.04778361
565.52655, 0.04436210
565.54155, 0.04117672
565.55656, 0.03822149
565.57156, 0.03548911
565.58656, 0.03297120
565.60156, 0.03065846
565.61656, 0.02854083
565.63156, 0.02660765
565.64656, 0.02484783
565.66157, 0.02324998
565.67657, 0.02180259
565.69157, 0.02049410
565.70657, 0.01931307
565.72157, 0.01824827
565.73657, 0.01728876
565.75158, 0.01642399
565.76658, 0.01564387
565.78158, 0.01493881
565.79658, 0.01429979
565.81158, 0.01371838
565.82658, 0.01318677
565.84158, 0.01269781
565.85659, 0.01224496
565.87159, 0.01182236
565.88659, 0.01142478
565.90159, 0.01104759
565.91659, 0.01068679
565.93159, 0.01033895
565.94659, 0.01000120
565.96160, 0.00967117
565.97660, 0.00934700
565.99160, 0.00902724
566.00660, 0.00871088
566.02160, 0.00839728
566.03660, 0.00808612
566.05161, 0.00777740
566.06661, 0.00747136
566.08161, 0.00716848
566.09661, 0.00686942
566.11161, 0.00657502
566.12661, 0.00628624
566.14161, 0.00600417
566.15662, 0.00572997
566.17162, 0.00546489
566.18662, 0.00521023
566.20162, 0.00496731
566.21662, 0.00473751
566.23162, 0.00452224
566.24662, 0.00432293
566.26163, 0.00414105
566.27663, 0.00397808
566.29163, 0.00383559
566.30663, 0.00371517
566.32163, 0.00361850
566.33663, 0.00354735
566.35164, 0.00350358
566.36664, 0.00348921
566.38164, 0.00350641
566.39664, 0.00355754
566.41164, 0.00364516
566.42664, 0.00377208
566.44164, 0.00394140
566.45665, 0.00415649
566.47165, 0.00442109
566.48665, 0.00473928
566.50165, 0.00511552
566.51665, 0.00555471
566.53165, 0.00606217
566.54665, 0.00664366
566.56166, 0.00730543
566.57666, 0.00805417
566.59166, 0.00889707
566.60666, 0.00984177
566.62166, 0.01089635
566.63666, 0.01206933
566.65167, 0.01336961
566.66667, 0.01480644
566.68167, 0.01638934
566.69667, 0.01812806
566.71167, 0.02003249
566.72667, 0.02211255
566.74167, 0.02437810
566.75668, 0.02683883
566.77168, 0.02950412
566.78668, 0.03238289
566.80168, 0.03548349
566.81668, 0.03881351
566.83168, 0.04237960
566.84668, 0.04618739
566.86169, 0.05024121
566.87669, 0.05454402
566.89169, 0.05909718
566.90669, 0.06390034
566.92169, 0.06895129
566.93669, 0.07424580
566.95170, 0.07977753
566.96670, 0.08553796
566.98170, 0.09151626
566.99670, 0.09769932
567.01170, 0.10407169
567.02670, 0.11061561
567.04170, 0.11731109
567.05671, 0.12413596
567.07171, 0.13106602
567.08671, 0.13807523
567.10171, 0.14513583
567.11671, 0.15221868
567.13171, 0.15929345
567.14671, 0.16632894
567.16172, 0.17329342
567.17672, 0.18015496
567.19172, 0.18688183
567.20672, 0.19344281
567.22172, 0.19980767
567.23672, 0.20594746
567.25173, 0.21183496
567.26673, 0.21744500
567.28173, 0.22275483
567.29673, 0.22774444
567.31173, 0.23239680
567.32673, 0.23669816
567.34173, 0.24063820
567.35674, 0.24421020
567.37174, 0.24741112
567.38674, 0.25024166
567.40174, 0.25270619
567.41674, 0.25481269
567.43174, 0.25657261
567.44674, 0.25800064
567.46175, 0.25911447
567.47675, 0.25993447
567.49175, 0.26048332
567.50675, 0.26078562
567.52175, 0.26086743
567.53675, 0.26075583
567.55176, 0.26047845
567.56676, 0.26006291
567.58176, 0.25953644
567.59676, 0.25892526
567.61176, 0.25825425
567.62676, 0.25754641
567.64176, 0.25682251
567.65677, 0.25610071
567.67177, 0.25539626
567.68677, 0.25472122
567.70177, 0.25408432
567.71677, 0.25349076
567.73177, 0.25294222
567.74677, 0.25243679
567.76178, 0.25196910
567.77678, 0.25153045
567.79178, 0.25110898
567.80678, 0.25068994
567.82178, 0.25025603
567.83678, 0.24978772
567.85179, 0.24926370
567.86679, 0.24866124
567.88179, 0.24795669
567.89679, 0.24712597
567.91179, 0.24614498
567.92679, 0.24499012
567.94179, 0.24363873
567.95680, 0.24206953
567.97180, 0.24026303
567.98680, 0.23820189
568.00180, 0.23587127
568.01680, 0.23325911
568.03180, 0.23035635
568.04680, 0.22715711
568.06181, 0.22365882
568.07681, 0.21986229
568.09181, 0.21577167
568.10681, 0.21139446
568.12181, 0.20674137
568.13681, 0.20182616
568.15182, 0.19666546
568.16682, 0.19127849
568.18182, 0.18568684
568.19682, 0.17991411
568.21182, 0.17398559
568.22682, 0.16792791
568.24182, 0.16176871
568.25683, 0.15553622
568.27183, 0.14925895
568.28683, 0.14296530
568.30183, 0.13668324
568.31683, 0.13044000
568.33183, 0.12426174
568.34683, 0.11817332
568.36184, 0.11219800
568.37684, 0.10635733
568.39184, 0.10067087
568.40684, 0.09515612
568.42184, 0.08982842
568.43684, 0.08470082
568.45185, 0.07978414
568.46685, 0.07508689
568.48185, 0.07061535
